Part_ID,Part_Name,Category,Brand,Competitor_Brand,Price,Cost,Competitor_Price,Units_Sold,Region,Date,Currency,Revenue,Profit,Gross_Margin_%,Competitiveness_Index,Price_diff,Price_pct_diff,Margin,Revenue_calc
2001,Air Filter,Engine,Hyundai,Nissan,180.8,127.15,180.33,195,EU,2024-01-31,GBP,35256.0,10461.75,29.67367256637169,99.74004424778761,0.46999999999999886,0.2606332834248316,53.650000000000006,35256.0
2001,Air Filter,Engine,Nissan,Hyundai,206.96,132.1,223.74,111,UK,2024-01-31,GBP,22972.56,8309.460000000001,36.17124081948203,108.1078469269424,-16.78,-7.4997765263252,74.86000000000001,22972.56
2001,Air Filter,Engine,Kia,Toyota,203.17,125.62,205.09,332,UK,2024-04-30,GBP,67452.44,25746.59999999999,38.17000541418516,100.9450214106413,-1.920000000000016,-0.9361743624750187,77.54999999999998,67452.44
2001,Air Filter,Engine,Toyota,Kia,197.21,134.0,184.83,261,UK,2024-04-30,GBP,51471.81,16497.81,32.0521271740784,93.72242786876933,12.379999999999995,6.698046853865712,63.21000000000001,51471.810000000005
2001,Air Filter,Engine,Hyundai,Nissan,197.88,125.89,188.16,428,UK,2024-04-30,GBP,84692.64,30811.72,36.38063472811805,95.0879320800485,9.719999999999999,5.165816326530612,71.99,84692.64
2001,Air Filter,Engine,Nissan,Hyundai,218.9,122.9,212.32,379,UK,2024-04-30,GBP,82963.1,36384.0,43.85564184559159,96.99406121516674,6.5800000000000125,3.099095704596841,96.0,82963.1
2001,Air Filter,Engine,Kia,Toyota,192.23,122.0,176.33,166,UK,2024-07-31,GBP,31910.18,11658.18,36.53435988139208,91.72865837798471,15.899999999999977,9.017183689672759,70.22999999999999,31910.179999999997
2001,Air Filter,Engine,Toyota,Kia,213.75,132.96,215.87,277,UK,2024-07-31,GBP,59208.75,22378.83,37.79649122807017,100.9918128654971,-2.1200000000000045,-0.9820725436605384,80.78999999999999,59208.75
2001,Air Filter,Engine,Hyundai,Nissan,194.83,123.03,192.11,473,EU,2024-07-31,GBP,92154.59000000001,33961.40000000001,36.85264076374276,98.60391110198636,2.719999999999999,1.4158554994534376,71.80000000000001,92154.59000000001
2001,Air Filter,Engine,Nissan,Hyundai,185.14,131.01,191.92,367,UK,2024-07-31,GBP,67946.37999999999,19865.71,29.23733390947391,103.6620935508264,-6.780000000000001,-3.532721967486453,54.129999999999995,67946.37999999999
2001,Air Filter,Engine,Kia,Toyota,179.94,133.91,171.37,389,UK,2024-10-31,GBP,69996.66,17905.67,25.58074913860175,95.23730132266311,8.569999999999993,5.000875299060508,46.03,69996.66
2001,Air Filter,Engine,Toyota,Kia,199.29,131.67,207.89,89,EU,2024-10-31,GBP,17736.81,6018.18,33.9304531085353,104.3153193838125,-8.599999999999994,-4.136803117033043,67.62,17736.809999999998
2001,Air Filter,Engine,Hyundai,Nissan,209.14,127.49,193.61,193,EU,2024-10-31,GBP,40364.02,15758.45,39.04083389117338,92.57435210863537,15.529999999999973,8.021279892567518,81.64999999999999,40364.02
2001,Air Filter,Engine,Nissan,Hyundai,193.35,126.85,209.83,363,UK,2024-10-31,GBP,70186.05,24139.5,34.39358675976209,108.5234031549004,-16.480000000000018,-7.853977029023504,66.5,70186.05
2001,Air Filter,Engine,Kia,Toyota,194.7,127.18,197.22,341,UK,2025-01-31,GBP,66392.7,23024.31999999999,34.67899332306111,101.2942989214176,-2.5200000000000102,-1.2777608761788917,67.51999999999998,66392.7
2001,Air Filter,Engine,Toyota,Kia,197.73,122.89,188.1,161,UK,2025-01-31,GBP,31834.53,12049.24,37.84959287917867,95.12972234865727,9.629999999999995,5.11961722488038,74.83999999999999,31834.53
2001,Air Filter,Engine,Hyundai,Nissan,189.91,134.41,200.66,476,EU,2025-01-31,GBP,90397.16,26418.0,29.22436943815492,105.6605760623453,-10.75,-5.35732084122396,55.5,90397.16
2001,Air Filter,Engine,Nissan,Hyundai,194.03,132.0,175.97,335,UK,2025-01-31,GBP,65000.05,20780.05,31.96928310055146,90.69216100602999,18.060000000000002,10.263113030630223,62.03,65000.05
2001,Air Filter,Engine,Kia,Toyota,186.37,127.6,168.89,285,UK,2025-04-30,GBP,53115.45,16749.45,31.53404517894511,90.62080806996833,17.480000000000018,10.34993190834272,58.77000000000001,53115.450000000004
2001,Air Filter,Engine,Toyota,Kia,183.5,122.83,199.14,338,UK,2025-04-30,GBP,62023.0,20506.46,33.06267029972752,108.5231607629428,-15.639999999999986,-7.853771216229783,60.67,62023.0
2001,Air Filter,Engine,Hyundai,Nissan,198.85,129.76,198.58,300,UK,2025-04-30,GBP,59655.0,20727.0,34.74478249937139,99.86421926074932,0.2699999999999818,0.13596535401348664,69.09,59655.0
2001,Air Filter,Engine,Nissan,Hyundai,179.55,128.13,194.86,370,UK,2025-04-30,GBP,66433.5,19025.40000000001,28.63826232247286,108.526872737399,-15.310000000000002,-7.856922919018783,51.420000000000016,66433.5
2001,Air Filter,Engine,Kia,Toyota,217.53,133.66,234.55,410,EU,2025-07-31,GBP,89187.3,34386.7,38.55560152622627,107.824208155197,-17.02000000000001,-7.256448518439569,83.87,89187.3
2001,Air Filter,Engine,Toyota,Kia,207.14,133.92,196.24,135,EU,2025-07-31,GBP,27963.9,9884.7,35.34807376653471,94.73785845322006,10.899999999999977,5.554423155320005,73.22,27963.899999999998
2001,Air Filter,Engine,Hyundai,Nissan,201.15,126.26,200.02,189,UK,2025-07-31,GBP,38017.35,14154.21,37.23092219736515,99.4382301764852,1.1299999999999955,0.5649435056494327,74.89,38017.35
2001,Air Filter,Engine,Nissan,Hyundai,206.1,129.64,192.07,425,EU,2025-07-31,GBP,87592.5,32495.5,37.09849587578846,93.19262493934983,14.030000000000001,7.304628520851773,76.46000000000001,87592.5
2001,Air Filter,Engine,Kia,Toyota,201.22,122.99,209.34,217,EU,2025-10-31,GBP,43664.74,16975.91,38.87784514461784,104.0353841566445,-8.120000000000005,-3.8788573612305357,78.23,43664.74
2001,Air Filter,Engine,Toyota,Kia,182.21,126.63,177.35,484,UK,2025-10-31,GBP,88189.64,26900.72,30.5032654629274,97.33274792821469,4.860000000000014,2.7403439526360382,55.58000000000001,88189.64
2001,Air Filter,Engine,Hyundai,Nissan,215.22,124.53,209.54,111,EU,2025-10-31,GBP,23889.42,10066.59,42.13827711179258,97.3608400706254,5.680000000000007,2.7106996277560405,90.69,23889.42
2001,Air Filter,Engine,Nissan,Hyundai,198.21,130.6,180.04,328,EU,2025-10-31,GBP,65012.88,22176.08000000001,34.11028706926997,90.83295494677361,18.170000000000016,10.092201732948244,67.61000000000001,65012.880000000005
2002,Fuel Pump,Engine,Kia,Toyota,185.3,140.22,189.53,387,EU,2024-01-31,GBP,71711.1,17445.96000000001,24.32811656772801,102.2827846735024,-4.22999999999999,-2.231836648551675,45.08000000000001,71711.1
2002,Fuel Pump,Engine,Toyota,Kia,169.83,129.89,164.43,113,UK,2024-01-31,GBP,19190.79,4513.220000000003,23.51763528234118,96.82034976152623,5.400000000000006,3.2840722495894945,39.940000000000026,19190.79
2002,Fuel Pump,Engine,Hyundai,Nissan,167.55,132.48,163.69,165,EU,2024-01-31,GBP,27645.75,5786.550000000004,20.93106535362579,97.69621008654133,3.8600000000000136,2.3581159508827745,35.07000000000002,27645.750000000004
2002,Fuel Pump,Engine,Nissan,Hyundai,175.04,127.62,180.44,223,EU,2024-01-31,GBP,39033.92,10574.66,27.09095063985374,103.0850091407678,-5.400000000000006,-2.9926845488805176,47.41999999999999,39033.92
2002,Fuel Pump,Engine,Kia,Toyota,190.59,134.28,185.39,155,UK,2024-04-30,GBP,29541.45,8728.050000000001,29.54509680465922,97.27163020095492,5.200000000000017,2.804897783051954,56.31,29541.45
2002,Fuel Pump,Engine,Toyota,Kia,169.15,128.54,174.46,67,UK,2024-04-30,GBP,11333.05,2720.870000000001,24.00827667750518,103.139225539462,-5.310000000000002,-3.043677633841569,40.610000000000014,11333.050000000001
2002,Fuel Pump,Engine,Hyundai,Nissan,178.26,135.16,191.53,220,EU,2024-04-30,GBP,39217.2,9481.999999999998,24.1781667227645,107.4441826545495,-13.27000000000001,-6.928418524513136,43.099999999999994,39217.2
2002,Fuel Pump,Engine,Nissan,Hyundai,183.33,133.71,183.98,133,EU,2024-04-30,GBP,24382.89,6599.460000000001,27.06594665357552,100.3545519009436,-0.6499999999999773,-0.35329927165995073,49.620000000000005,24382.890000000003
2002,Fuel Pump,Engine,Kia,Toyota,163.48,140.2,168.13,114,UK,2024-07-31,GBP,18636.72,2653.92,14.24027403963788,102.844384634206,-4.650000000000006,-2.7657170046987485,23.28,18636.719999999998
2002,Fuel Pump,Engine,Toyota,Kia,162.79,127.44,151.76,239,EU,2024-07-31,GBP,38906.81,8448.649999999998,21.71509306468456,93.22439953314085,11.030000000000001,7.268054823405379,35.349999999999994,38906.81
2002,Fuel Pump,Engine,Hyundai,Nissan,163.52,133.13,169.65,316,UK,2024-07-31,GBP,51672.32,9603.240000000005,18.58488258317026,103.7487769080235,-6.1299999999999955,-3.6133215443560243,30.390000000000015,51672.32
2002,Fuel Pump,Engine,Nissan,Hyundai,167.81,136.72,181.46,86,EU,2024-07-31,GBP,14431.66,2673.74,18.52690542875872,108.1341993921697,-13.650000000000006,-7.522318968367688,31.090000000000003,14431.66
2002,Fuel Pump,Engine,Kia,Toyota,169.77,137.68,179.14,406,EU,2024-10-31,GBP,68926.62000000001,13028.54,18.90204394180362,105.519231901985,-9.369999999999976,-5.230545941721545,32.09,68926.62000000001
2002,Fuel Pump,Engine,Toyota,Kia,169.21,136.35,175.95,477,UK,2024-10-31,GBP,80713.17,15674.22000000001,19.41965604869689,103.9832161219786,-6.739999999999981,-3.8306337027564545,32.860000000000014,80713.17
2002,Fuel Pump,Engine,Hyundai,Nissan,194.91,130.87,204.87,261,UK,2024-10-31,GBP,50871.51,16714.44,32.85619003642707,105.1100507926735,-9.960000000000008,-4.861619563625718,64.03999999999999,50871.51
2002,Fuel Pump,Engine,Nissan,Hyundai,193.71,133.0,209.01,478,UK,2024-10-31,GBP,92593.38,29019.38,31.34066387899437,107.8984048319653,-15.299999999999983,-7.32022391273144,60.71000000000001,92593.38
2002,Fuel Pump,Engine,Kia,Toyota,172.92,137.41,186.0,452,UK,2025-01-31,GBP,78159.84,16050.52,20.5355077492482,107.5641915336572,-13.080000000000013,-7.032258064516136,35.50999999999999,78159.84
2002,Fuel Pump,Engine,Toyota,Kia,195.86,127.7,183.82,397,EU,2025-01-31,GBP,77756.42,27059.52,34.80036760951701,93.85275196568978,12.04000000000002,6.549885757806562,68.16000000000001,77756.42
2002,Fuel Pump,Engine,Hyundai,Nissan,169.68,137.13,153.85,283,UK,2025-01-31,GBP,48019.44,9211.650000000003,19.18316831683169,90.67067421027816,15.830000000000013,10.289242768930785,32.55000000000001,48019.44
2002,Fuel Pump,Engine,Nissan,Hyundai,174.67,128.65,180.36,406,EU,2025-01-31,GBP,70916.01999999999,18684.11999999999,26.34682544226255,103.2575714203928,-5.690000000000026,-3.154801508094936,46.01999999999998,70916.01999999999
2002,Fuel Pump,Engine,Kia,Toyota,175.76,140.11,175.16,179,UK,2025-04-30,GBP,31461.04,6381.349999999996,20.28334091943558,99.65862539827037,0.5999999999999943,0.34254395980817215,35.64999999999998,31461.039999999997
2002,Fuel Pump,Engine,Toyota,Kia,195.61,134.8,211.08,375,EU,2025-04-30,GBP,73353.75,22803.75,31.08736772148663,107.9085936301825,-15.469999999999999,-7.328974796285767,60.81,73353.75
2002,Fuel Pump,Engine,Hyundai,Nissan,167.01,128.32,166.65,274,UK,2025-04-30,GBP,45760.74,10601.06,23.16627746841506,99.78444404526677,0.3599999999999852,0.21602160216020716,38.69,45760.74
2002,Fuel Pump,Engine,Nissan,Hyundai,198.07,139.46,200.6,333,UK,2025-04-30,GBP,65957.31,19517.12999999999,29.59054879588024,101.2773261978088,-2.530000000000001,-1.261216350947159,58.609999999999985,65957.31
2002,Fuel Pump,Engine,Kia,Toyota,169.09,131.78,162.46,448,EU,2025-07-31,GBP,75752.32,16714.88,22.06517239339997,96.07901117747946,6.6299999999999955,4.0810045549673735,37.31,75752.32
2002,Fuel Pump,Engine,Toyota,Kia,194.86,134.08,191.23,175,EU,2025-07-31,GBP,34100.5,10636.5,31.19162475623524,98.13712408908958,3.630000000000024,1.8982377242064654,60.78,34100.5
2002,Fuel Pump,Engine,Hyundai,Nissan,181.27,138.43,197.61,72,UK,2025-07-31,GBP,13051.44,3084.48,23.63325426159872,109.0141777459039,-16.340000000000003,-8.268812307069481,42.84,13051.44
2002,Fuel Pump,Engine,Nissan,Hyundai,190.84,132.32,189.52,390,UK,2025-07-31,GBP,74427.6,22822.8,30.66443093691051,99.30832110668624,1.3199999999999932,0.696496411988177,58.52000000000001,74427.6
2002,Fuel Pump,Engine,Kia,Toyota,182.99,136.1,198.05,163,EU,2025-10-31,GBP,29827.37,7643.070000000002,25.62435105743484,108.2299579211979,-15.060000000000002,-7.604140368593789,46.890000000000015,29827.370000000003
2002,Fuel Pump,Engine,Toyota,Kia,176.63,138.2,176.2,298,EU,2025-10-31,GBP,52635.74,11452.14,21.75734586423598,99.7565532469003,0.4300000000000068,0.24404086265607652,38.43000000000001,52635.74
2002,Fuel Pump,Engine,Hyundai,Nissan,173.07,135.14,190.38,463,UK,2025-10-31,GBP,80131.41,17561.59,21.91598775062114,110.0017334026694,-17.310000000000002,-9.092341632524427,37.93000000000001,80131.41
2002,Fuel Pump,Engine,Nissan,Hyundai,191.56,127.43,208.02,441,UK,2025-10-31,GBP,84477.96,28281.33,33.47776153685529,108.5926080601378,-16.460000000000008,-7.912700701855595,64.13,84477.96
2003,Spark Plug,Engine,Kia,Toyota,36.96,24.33,37.16,461,EU,2024-01-31,GBP,17038.56,5822.430000000001,34.17207792207792,100.5411255411255,-0.19999999999999574,-0.5382131324004191,12.630000000000003,17038.56
2003,Spark Plug,Engine,Toyota,Kia,35.59,25.47,34.37,107,EU,2024-01-31,GBP,3808.130000000001,1082.840000000001,28.43495363866256,96.57207080640627,1.220000000000006,3.549607215595013,10.120000000000005,3808.1300000000006
2003,Spark Plug,Engine,Hyundai,Nissan,36.39,23.98,35.93,323,UK,2024-01-31,GBP,11753.97,4008.43,34.10277548777137,98.73591646056609,0.46000000000000085,1.2802671861953823,12.41,11753.97
2003,Spark Plug,Engine,Nissan,Hyundai,35.16,25.69,36.65,379,UK,2024-01-31,GBP,13325.64,3589.129999999998,26.93401592718998,104.2377701934016,-1.490000000000002,-4.065484311050483,9.469999999999995,13325.64
2003,Spark Plug,Engine,Kia,Toyota,35.66,25.23,34.0,391,EU,2024-04-30,GBP,13943.06,4078.129999999998,29.24845765563656,95.34492428491308,1.6599999999999966,4.88235294117646,10.429999999999996,13943.06
2003,Spark Plug,Engine,Toyota,Kia,34.88,25.9,34.72,102,EU,2024-04-30,GBP,3557.76,915.9600000000004,25.74541284403671,99.54128440366972,0.1600000000000037,0.46082949308756826,8.980000000000004,3557.76
2003,Spark Plug,Engine,Hyundai,Nissan,38.23,25.56,34.67,52,UK,2024-04-30,GBP,1987.96,658.8399999999999,33.14151190164792,90.6879414072718,3.559999999999995,10.268243438130934,12.669999999999998,1987.9599999999998
2003,Spark Plug,Engine,Nissan,Hyundai,33.72,24.39,36.04,317,UK,2024-04-30,GBP,10689.24,2957.61,27.66903914590747,106.8801897983393,-2.3200000000000003,-6.437291897891233,9.329999999999998,10689.24
2003,Spark Plug,Engine,Kia,Toyota,37.36,25.8,35.24,227,UK,2024-07-31,GBP,8480.72,2624.12,30.94218415417559,94.3254817987152,2.1199999999999974,6.015891032917132,11.559999999999999,8480.72
2003,Spark Plug,Engine,Toyota,Kia,35.64,25.23,35.21,408,UK,2024-07-31,GBP,14541.12,4247.28,29.20875420875421,98.79349046015713,0.4299999999999997,1.2212439647827313,10.41,14541.12
2003,Spark Plug,Engine,Hyundai,Nissan,37.43,25.01,40.43,247,UK,2024-07-31,GBP,9245.21,3067.739999999999,33.18193962062516,108.0149612610206,-3.0,-7.4202325006183525,12.419999999999998,9245.21
2003,Spark Plug,Engine,Nissan,Hyundai,38.49,24.38,39.1,254,UK,2024-07-31,GBP,9776.460000000001,3583.940000000001,36.65887243439855,101.5848272278514,-0.6099999999999994,-1.5601023017902798,14.110000000000003,9776.460000000001
2003,Spark Plug,Engine,Kia,Toyota,39.78,25.79,43.71,438,EU,2024-10-31,GBP,17423.64,6127.620000000001,35.16842634489694,109.8793363499246,-3.9299999999999997,-8.991077556623198,13.990000000000002,17423.64
2003,Spark Plug,Engine,Toyota,Kia,39.09,24.73,42.79,457,EU,2024-10-31,GBP,17864.13,6562.520000000001,36.73573804041955,109.4653364031722,-3.6999999999999957,-8.646880112175733,14.360000000000003,17864.13
2003,Spark Plug,Engine,Hyundai,Nissan,37.57,26.1,36.63,295,UK,2024-10-31,GBP,11083.15,3383.65,30.52967793452222,97.49800372637743,0.9399999999999977,2.56620256620256,11.469999999999999,11083.15
2003,Spark Plug,Engine,Nissan,Hyundai,36.0,25.39,38.38,96,UK,2024-10-31,GBP,3456.0,1018.56,29.47222222222222,106.6111111111111,-2.3800000000000026,-6.201146430432523,10.61,3456.0
2003,Spark Plug,Engine,Kia,Toyota,33.4,26.3,36.46,346,EU,2025-01-31,GBP,11556.4,2456.599999999999,21.25748502994011,109.1616766467066,-3.0600000000000023,-8.392759188151405,7.099999999999998,11556.4
2003,Spark Plug,Engine,Toyota,Kia,34.51,23.91,37.41,366,UK,2025-01-31,GBP,12630.66,3879.599999999999,30.71573456968994,108.4033613445378,-2.8999999999999986,-7.751937984496121,10.599999999999998,12630.66
2003,Spark Plug,Engine,Hyundai,Nissan,34.19,24.91,36.14,56,UK,2025-01-31,GBP,1914.64,519.6799999999998,27.14243930973969,105.703422053232,-1.9500000000000028,-5.395683453237418,9.279999999999998,1914.6399999999999
2003,Spark Plug,Engine,Nissan,Hyundai,38.34,26.05,40.35,314,UK,2025-01-31,GBP,12038.76,3859.060000000001,32.05529473135108,105.2425665101721,-2.009999999999998,-4.9814126394052,12.290000000000003,12038.76
2003,Spark Plug,Engine,Kia,Toyota,35.35,24.72,35.01,372,UK,2025-04-30,GBP,13150.2,3954.360000000001,30.07072135785008,99.03818953323903,0.3400000000000034,0.9711510996858139,10.630000000000003,13150.2
2003,Spark Plug,Engine,Toyota,Kia,34.01,25.28,33.71,235,EU,2025-04-30,GBP,7992.349999999999,2051.549999999999,25.66892090561599,99.1179064980888,0.29999999999999716,0.8899436369029876,8.729999999999997,7992.349999999999
2003,Spark Plug,Engine,Hyundai,Nissan,38.36,24.31,40.21,131,EU,2025-04-30,GBP,5025.16,1840.55,36.62669447340981,104.822732012513,-1.8500000000000014,-4.600845560805773,14.05,5025.16
2003,Spark Plug,Engine,Nissan,Hyundai,34.52,26.3,31.57,432,UK,2025-04-30,GBP,14912.64,3551.040000000001,23.81228273464659,91.45422943221321,2.950000000000003,9.344314222363012,8.220000000000002,14912.640000000001
2003,Spark Plug,Engine,Kia,Toyota,34.7,24.26,37.56,79,EU,2025-07-31,GBP,2741.3,824.7600000000001,30.0864553314121,108.2420749279539,-2.8599999999999994,-7.614483493077741,10.440000000000001,2741.3
2003,Spark Plug,Engine,Toyota,Kia,34.94,24.2,38.37,256,EU,2025-07-31,GBP,8944.64,2749.44,30.73840870062965,109.8168288494562,-3.4299999999999997,-8.939275475632003,10.739999999999998,8944.64
2003,Spark Plug,Engine,Hyundai,Nissan,33.55,24.97,36.09,118,EU,2025-07-31,GBP,3958.9,1012.44,25.57377049180328,107.5707898658719,-2.5400000000000063,-7.03796065392077,8.579999999999998,3958.8999999999996
2003,Spark Plug,Engine,Nissan,Hyundai,35.12,25.43,35.41,289,EU,2025-07-31,GBP,10149.68,2800.409999999999,27.59111617312072,100.8257403189066,-0.28999999999999915,-0.8189776899180999,9.689999999999998,10149.679999999998
2003,Spark Plug,Engine,Kia,Toyota,37.81,25.98,38.57,212,UK,2025-10-31,GBP,8015.72,2507.96,31.28801904258133,102.0100502512563,-0.759999999999998,-1.9704433497536895,11.830000000000002,8015.72
